,Gebiedscode,meting,date,doy,dop,plastic_6_packringen,plastic_tassen,plastic_kleine_plastic_tasjes,plastic_drankflessen_groterdan_halveliter,plastic_drankflessen_kleinerdan_halveliter,plastic_wikkels_van_drankflessen,plastic_verpakking_van_schoonmaakmiddelen,plastic_voedselverpakkingen_frietbakjes_etc,plastic_cosmeticaverpakkingen,plastic_motorolieverpakking_groterdan50cm,plastic_jerrycans,plastic_kratten,plastic_auto_onderdelen,plastic_doppen_en_deksels,plastic_aanstekers,plastic_speelgoed,plastic_plastic_bekers_of_delen_daarvan,plastic_netzakken,plastic_handschoenen_huishoudelijk,plastic_handschoenen_professioneel,plastic_touw_diameter_groterdan_1cm,plastic_touw_diameter_kleinerdan_1cm,plastic_sportvisspullen,plastic_breekstaafjes,plastic_emmers,plastic_industrieel_verpakkingsmateriaal,plastic_helmen,plastic_geweerpatronen,plastic_schoenen,plastic_plastic_stukjes_0_2_5cm_hard_plastic,plastic_plastic_stukjes_2_5_50cm_hard_plastic,plastic_plastic_stukjes_0_2_5cm_zacht_plastic,plastic_plastic_stukjes_2_5_50cm_zacht_plastic,plastic_overig_plastic,plastic_piepschuim_0_2_5cm,plastic_piepschuim_2_5_50cm,plastic_piepschuim_voedselverpakkingen,plastic_plastic_folies_groterdan_50cm,plastic_hard_plastic_groterdan_50cm,plastic_rietjes,plastic_snoep_snack_chipsverpakking,plastic_piepschuim_groterdan_50cm,plastic_piepschuim_bekers,plastic_bestek,plastic_biofilm_waterfiltertjes,plastic_kitspuiten,plastic_kunststof_band_tiewraps,plastic_lolliestokjes,plastic_motorolieverpakking_kleinerdan50cm,plastic_vuilniszakken,plastic_schrijfwaren,plastic_visdraad,plastic_vuurwerk,plastic_borden_new,plastic_roerstaafjes_new,plastic_bloempotten_new,plastic_plakband_new,rubber_ballonnen,rubber_banden,rubber_overig_rubber,textiel_kleding,textiel_vloerbedekking,textiel_schoeisel,textiel_overig_textiel,papier_tassen,papier_karton,papier_sigarettenverpakking,papier_sigarettenfilters,papier_kartonnen_bekers,papier_kranten,papier_papier_overig,papier_drankkarton,papier_ondefinieerbaar,hout_kurk,hout_pellets,hout_ijsstokjes,hout_kwasten,hout_overig_hout_keinderdan_50cm,hout_overig_hout_groterdan_50cm,metaal_aluminiumfolie,metaal_capsules,metaal_drankblikjes,metaal_elektriciteitsdraad,metaal_oud_ijzer,metaal_kroonkurken,metaal_oliedrum,metaal_omheinigsdraad_prikkeldraad,metaal_spuitbussen,metaal_verfblik,metaal_vislood,metaal_voedselblikken,metaal_wegwerpbarbecues,metaal_overig_metaal_kleinerdan_50cm,metaal_overig_metaal_groterdan_50cm,glas_flessen_pottten,glas_lampen_tl_lampen,glas_overig_glas,sanitair_cosmetica,sanitair_plastic_wattenstaafjes,sanitair_kartonnen_wattenstaafjes,sanitair_vochtige_doekjes,sanitair_condooms,sanitair_maandverband_en_verpakkingen_ervan,sanitair_plastic_kam_borstel,sanitair_tampons_en_tamponapplicators,sanitair_tissues_wc_papier,sanitair_toiletverfrissers,sanitair_overig_sanitair,medisch_verpakkingen,medisch_spuiten,medisch_overig_medisch,granulaat_korrels
311,M(137a)L-NBNL,3,20190227,58.0,787.0,0.002,0.002,0.018,0.0,0.006,0.006,0.008,0.018,,0.0,0.002,0.0,0.0,0.024,0.006,0.002,0.016,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,,0.034,0.03,0.13,0.178,0.0,0.028,0.0,0.002,0.016,0.0,0.014,0.09,0.0,0.0,0.002,0.0,0.002,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006
312,M(136d)R-GENL,3,20190310,69.0,798.0,0.0,0.0,0.006666666666666667,0.0,0.0033333333333333335,0.0033333333333333335,0.0,0.0033333333333333335,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03333333333333333,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,,0.006666666666666667,0.006666666666666667,0.0,0.006666666666666667,0.0,0.023333333333333334,0.02666666666666667,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,M(135a)L-NBNL,3,20190309,68.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.00028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005714285714285715,0.0,0.0,0.0,0.00028571428571428574,0.0,0.0,,0.0,0.0005714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001142857142857143,0.0,0.0,0.00028571428571428574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,M(134a)L-NBNL,3,20190314,73.0,802.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.03,0.005,0.0,0.03,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.03,0.025,0.04,0.09,0.015,0.045,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.005,0.0,0.0,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.015,0.0,0.005,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0
315,M(133a)R-GENL,3,20190221,52.0,781.0,0.0,0.0,0.0,0.0,0.0004,0.002,0.0,0.0016,,0.0,0.0,0.0,0.0,0.0036,0.0016,0.0008,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,,0.004,0.0032,0.0368,0.0148,0.0028,0.006,0.0016,0.0,0.0008,0.0,0.0004,0.0136,0.0,0.0,0.0004,0.0,0.0,0.0,0.0016,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0008,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0012
316,M(130a)L-NBNL,3,20190310,69.0,798.0,0.0,0.0,0.002,0.002,0.01,0.0,0.0,0.008,,0.0,0.0,0.0,0.004,0.02,0.002,0.004,0.008,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.01,0.0,0.0,,0.006,0.024,0.01,0.022,0.078,0.104,0.056,0.01,0.002,0.006,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.004,0.022,0.0,0.0,0.002,0.0,0.0,0.002,0.004,0.0,0.006,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,M(129a)L-NBNL,3,20190216,47.0,776.0,0.0,0.0,0.0,0.0008,0.0016,0.0004,0.0004,0.0004,,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0008,0.0,0.0,,0.0048,0.0024,0.0072,0.0064,0.0016,0.0144,0.004,0.0,0.0004,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0008,0.0,0.0008,0.0004,0.0004,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0036,0.0,0.0004,0.0,0.0008,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0
318,M(128b)R-GENL,3,20190225,56.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0128,0.0008,0.0108,0.0,0.0,0.04,0.0064,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008
319,M(128a)R-GENL,3,20190309,68.0,797.0,0.0,0.0,0.0011111111111111111,0.0,0.0033333333333333335,0.0,0.0011111111111111111,0.006666666666666667,,0.0,0.0,0.0,0.0,0.02,0.0011111111111111111,0.0022222222222222222,0.005555555555555556,0.0011111111111111111,0.0,0.0,0.0011111111111111111,0.005555555555555556,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0011111111111111111,,0.08333333333333333,0.035555555555555556,0.08888888888888889,0.042222222222222223,0.05333333333333334,2.111111111111111,0.057777777777777775,0.0,0.0011111111111111111,0.0,0.012222222222222223,0.03111111111111111,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0011111111111111111,0.0,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.024444444444444446,0.005555555555555556,0.0033333333333333335,0.0,0.0011111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556
320,M(124a)R-GENL,3,20190302,61.0,790.0,0.0,0.0,0.0,0.0,0.0012,0.0008,0.0,0.0008,,0.0,0.0,0.0004,0.0,0.0004,0.0008,0.0,0.0,0.0004,0.0,0.0,0.0,0.0024,0.0004,0.0,0.0,0.0,0.0,0.0,,0.0112,0.012,0.0004,0.006,0.0016,0.078,0.084,0.0,0.0,0.0,0.0008,0.0004,0.0,0.0,0.0,0.0,0.0,0.0032,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0012,0.0,0.0,0.0,0.0012,0.004,0.0004,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024
321,M(122a)L-NBNL,3,20190308,67.0,796.0,0.0,0.0,0.0,0.0,0.0012,0.0006,0.0002,0.0002,,0.0,0.0,0.0,0.0,0.0026,0.0,0.0002,0.0008,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0024,0.0018,0.0022,0.0014,0.0,0.012,0.0038,0.0,0.0,0.0,0.0006,0.0022,0.0,0.0006,0.0002,0.0,0.0,0.0,0.001,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0012,0.0,0.0002,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0002,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,M(121a)R-GENL,3,20190219,50.0,779.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,,0.004,0.002,0.003,0.003,0.0,0.045,0.011,0.0,0.001,0.001,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
323,M(118a)R-GENL,3,20190224,55.0,784.0,0.0,0.0,0.00125,0.0,0.00375,0.01,0.00375,0.0075,,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.00125,0.0,0.0,0.00125,0.00625,0.0,0.0,0.0,0.0025,0.0,0.00125,,0.00125,0.01125,0.08375,0.0675,0.00875,0.105,0.0525,0.0,0.01875,0.0,0.0,0.08875,0.0,0.0,0.00125,0.0,0.0,0.0025,0.00375,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0025,0.005,0.0,0.0,0.0125,0.00125,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.0,0.005,0.0025,0.00375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,M(115a)R-GENL,3,20190228,59.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,0.02,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.034,0.0,0.024,0.0,0.04,0.06,0.0,0.076,0.004,0.0,0.066,0.012,0.006,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.014,0.0,0.0,0.004,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.008,0.0,0.024,0.002,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0
325,M(114a)L-NBNL,3,20190224,55.0,784.0,0.0,0.002,0.0,0.003,0.003,0.0,0.0,0.002,,0.0,0.0,0.0,0.0,0.007,0.001,0.001,0.003,0.001,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.001,0.0,0.0,,0.045,0.059,0.042,0.163,0.009,0.123,0.108,0.0,0.001,0.002,0.001,0.025,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.002,0.015,0.002,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.015,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.005
326,M(112a)R-GENL,3,20190310,69.0,798.0,0.0,0.0,0.0,0.0,0.0005,0.0025,0.0,0.0,,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.001,0.0,0.0,,0.003,0.005,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.0,0.0005
327,M(111a)L-NBNL,3,20190227,58.0,787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,,0.0008,0.002,0.0,0.0,0.0004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0012,0.0004,0.0,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0008,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0
328,M(110a)L-NBNL,3,20190304,63.0,792.0,0.014285714285714285,0.007142857142857143,0.0,0.05714285714285714,0.15714285714285714,0.07857142857142857,0.014285714285714285,0.07142857142857142,,0.0,0.0,0.0,0.0,0.2642857142857143,0.03571428571428571,0.02142857142857143,0.007142857142857143,0.014285714285714285,0.0,0.0,0.007142857142857143,0.12857142857142856,0.014285714285714285,0.0,0.0,0.02857142857142857,0.0,0.014285714285714285,,0.08571428571428572,0.39285714285714285,2.9785714285714286,1.207142857142857,0.12857142857142856,32.142857142857146,4.4,0.09285714285714286,0.22857142857142856,0.05,0.02857142857142857,0.2714285714285714,0.04285714285714286,0.0,0.014285714285714285,0.0,0.007142857142857143,0.05714285714285714,0.007142857142857143,0.0,0.12142857142857143,0.0,0.0,0.0,0.0,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.02142857142857143,0.0,0.02142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.06428571428571428,0.014285714285714285,0.1357142857142857,0.0,0.014285714285714285,0.007142857142857143,0.0,0.007142857142857143,0.0,0.02142857142857143,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.02142857142857143,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.0,0.0,0.02142857142857143,0.014285714285714285,0.0,0.014285714285714285,0.3357142857142857
329,M(109a)L-NBNL,3,20190217,48.0,777.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.03333333333333333,,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.04666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.006666666666666667,0.02666666666666667,0.0,0.0,,0.03333333333333333,0.02666666666666667,0.26,0.22666666666666666,0.0,0.06666666666666667,0.07333333333333333,0.02,0.013333333333333334,0.0,0.006666666666666667,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0
330,M(108a)R-GENL,3,20190218,49.0,778.0,0.0,0.0,0.0,0.0,0.01,0.005,0.0,0.035,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.005,0.0,0.0,0.0,0.01,0.005,0.0,0.0,0.01,0.0,0.0,,0.015,0.055,0.04,0.1,0.015,0.005,0.04,0.0,0.0,0.0,0.005,0.115,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.01,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.005,0.0,0.0,0.015,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.065
331,M(107a)L-NBNL,3,20190223,54.0,783.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0008,,0.0,0.0,0.0,0.0,0.002,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0,0.0,,0.0,0.0016,0.0156,0.0652,0.0004,0.0,0.0004,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0012,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,M(106a)R-GENL,3,20190309,68.0,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0006666666666666666,0.0026666666666666666,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,M(105a)L-NBNL,3,20190308,67.0,796.0,0.0,0.0004,0.0004,0.0,0.0004,0.0,0.0004,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0004,,0.0016,0.0008,0.0012,0.0028,0.0004,0.0,0.0004,0.0,0.0004,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.006
334,M(102a)L-NBNL,3,20190301,60.0,789.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0014285714285714286,0.0,0.0,,0.0,0.0,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.0014285714285714286,0.0,0.0014285714285714286,0.002857142857142857,0.0,0.0,,0.01,0.011428571428571429,0.02142857142857143,0.02857142857142857,0.0014285714285714286,0.0014285714285714286,0.008571428571428572,0.0,0.0,0.0,0.002857142857142857,0.018571428571428572,0.0,0.0,0.0,0.0,0.0,0.002857142857142857,0.007142857142857143,0.0,0.002857142857142857,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285714285714286,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014285714285714286,0.0,0.0
